YR_MO;CALL_DATE;AGENT_ID;AGENT_NAME;TEAM_LEAD_ID;TEAM_LEAD_NAME;CALL_CENTER;CALLS;HANDLE_TIME;CALL_REGEN;CALLS_WITH_OFFER;CALLS_WITH_ACCEPT;CALLS_OFFER_APPLIED;TRANSFERS;AHT_MULTI;CALL_REGEN_MULTI;TRANSFERS_MULTI;APPLIED_PER_CALL_MULTI;BREAKAGE_MULTI
201707;03/07/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;33;25829;7;28;20;15;2;25839;5,346;2,673;16,797;6,567
201707;03/07/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;31;25266;7;28;20;12;3;24273;5,022;2,511;15,779;6,169
201707;03/07/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;33;24735;9;31;24;17;3;25839;5,346;2,673;16,797;6,567
201707;03/07/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;32;25418;6;27;17;9;4;25056;5,184;2,592;16,288;6,368
201707;03/07/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;32;24669;7;28;19;11;4;25056;5,184;2,592;16,288;6,368
201707;04/07/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;32;24186;6;29;25;22;1;25056;5,184;2,592;16,288;6,368
201707;04/07/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;33;25746;5;30;22;20;1;25839;5,346;2,673;16,797;6,567
201707;04/07/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;35;25921;7;33;27;21;2;27405;5,67;2,835;17,815;6,965
201707;04/07/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;32;25477;5;30;25;21;1;25056;5,184;2,592;16,288;6,368
201707;04/07/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;32;24676;8;30;20;16;2;25056;5,184;2,592;16,288;6,368
201707;04/07/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;30;25815;7;26;17;11;2;23490;4,86;2,43;15,27;5,97
201707;04/07/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;33;25884;8;33;23;17;2;25839;5,346;2,673;16,797;6,567
201707;04/07/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;31;25165;9;27;19;13;4;24273;5,022;2,511;15,779;6,169
201707;04/07/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;28;25419;8;24;15;8;3;21924;4,536;2,268;14,252;5,572
201707;04/07/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;30;25849;7;27;20;14;4;23490;4,86;2,43;15,27;5,97
201707;04/07/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;29;24674;6;27;20;13;3;22707;4,698;2,349;14,761;5,771
201707;05/07/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;32;25196;5;32;25;19;2;25056;5,184;2,592;16,288;6,368
201707;05/07/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;31;24278;7;27;18;13;2;24273;5,022;2,511;15,779;6,169
201707;05/07/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;30;25068;7;26;21;16;2;23490;4,86;2,43;15,27;5,97
201707;05/07/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;33;25995;5;31;26;17;2;25839;5,346;2,673;16,797;6,567
201707;05/07/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;33;25754;6;31;20;13;2;25839;5,346;2,673;16,797;6,567
201707;05/07/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;31;25854;7;28;23;18;2;24273;5,022;2,511;15,779;6,169
201707;05/07/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;34;24856;7;31;26;16;2;26622;5,508;2,754;17,306;6,766
201707;05/07/2017;201700136;Pulaski, Peter;201700012;Jimson, Bill;Williamburg;30;24447;5;26;18;11;2;23490;4,86;2,43;15,27;5,97
201707;05/07/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;29;25071;9;25;18;9;4;22707;4,698;2,349;14,761;5,771
201707;05/07/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;32;25795;8;30;19;12;3;25056;5,184;2,592;16,288;6,368
201707;05/07/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;32;25907;8;30;18;13;4;25056;5,184;2,592;16,288;6,368
201707;05/07/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;29;24760;6;26;18;11;3;22707;4,698;2,349;14,761;5,771
201707;05/07/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;29;25908;6;26;18;10;3;22707;4,698;2,349;14,761;5,771
201707;05/07/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;32;25953;8;28;18;12;4;25056;5,184;2,592;16,288;6,368
201707;05/07/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;32;24611;9;29;21;14;4;25056;5,184;2,592;16,288;6,368
201707;05/07/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;33;25835;9;28;18;10;4;25839;5,346;2,673;16,797;6,567
201707;06/07/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;35;24025;4;33;25;21;1;27405;5,67;2,835;17,815;6,965
201707;06/07/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;33;25485;6;32;24;18;2;25839;5,346;2,673;16,797;6,567
201707;06/07/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;32;24431;4;30;26;20;1;25056;5,184;2,592;16,288;6,368
201707;06/07/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;36;24052;5;36;26;18;1;28188;5,832;2,916;18,324;7,164
201707;06/07/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;39;25252;7;39;30;25;2;30537;6,318;3,159;19,851;7,761
201707;06/07/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;32;25330;6;29;21;16;1;25056;5,184;2,592;16,288;6,368
201707;06/07/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;38;25141;7;37;31;25;2;29754;6,156;3,078;19,342;7,562
201707;06/07/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;35;25586;4;34;27;24;1;27405;5,67;2,835;17,815;6,965
201707;06/07/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;28;24491;7;24;18;10;3;21924;4,536;2,268;14,252;5,572
201707;06/07/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;29;25460;6;28;19;11;4;22707;4,698;2,349;14,761;5,771
201707;06/07/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;33;25894;9;29;22;16;4;25839;5,346;2,673;16,797;6,567
201707;06/07/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;28;24786;7;25;19;10;4;21924;4,536;2,268;14,252;5,572
201707;06/07/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;33;25938;7;29;20;13;4;25839;5,346;2,673;16,797;6,567
201707;06/07/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;28;24024;6;26;16;12;3;21924;4,536;2,268;14,252;5,572
201707;06/07/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;32;25079;8;28;20;15;4;25056;5,184;2,592;16,288;6,368
201707;06/07/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;28;25167;8;24;14;9;3;21924;4,536;2,268;14,252;5,572
201707;07/07/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;39;24484;5;39;34;24;1;30537;6,318;3,159;19,851;7,761
201707;07/07/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;34;24992;5;31;22;19;1;26622;5,508;2,754;17,306;6,766
201707;07/07/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;32;24123;5;31;22;17;1;25056;5,184;2,592;16,288;6,368
201707;07/07/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;33;24521;6;32;28;24;2;25839;5,346;2,673;16,797;6,567
201707;07/07/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;37;25849;5;36;27;22;1;28971;5,994;2,997;18,833;7,363
201707;07/07/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;37;25522;4;34;24;19;1;28971;5,994;2,997;18,833;7,363
201707;07/07/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;39;25161;8;38;29;21;2;30537;6,318;3,159;19,851;7,761
201707;07/07/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;35;25778;8;33;25;15;2;27405;5,67;2,835;17,815;6,965
201707;07/07/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;34;24114;7;32;27;16;2;26622;5,508;2,754;17,306;6,766
201707;07/07/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;32;24103;6;27;21;16;2;25056;5,184;2,592;16,288;6,368
201707;07/07/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;30;25959;5;28;24;15;2;23490;4,86;2,43;15,27;5,97
201707;07/07/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;32;24680;7;28;19;15;2;25056;5,184;2,592;16,288;6,368
201707;07/07/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;33;24218;7;33;23;16;2;25839;5,346;2,673;16,797;6,567
201707;08/07/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;35;24589;8;34;27;18;2;27405;5,67;2,835;17,815;6,965
201707;08/07/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;34;24946;8;31;23;17;2;26622;5,508;2,754;17,306;6,766
201707;08/07/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;30;24794;5;30;25;19;2;23490;4,86;2,43;15,27;5,97
201707;08/07/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;30;24459;6;27;20;14;2;23490;4,86;2,43;15,27;5,97
201707;08/07/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;30;25002;6;27;20;16;2;23490;4,86;2,43;15,27;5,97
201707;08/07/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;34;24512;7;32;22;14;2;26622;5,508;2,754;17,306;6,766
201707;08/07/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;31;24121;9;29;18;12;3;24273;5,022;2,511;15,779;6,169
201707;08/07/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;29;25970;8;27;21;14;3;22707;4,698;2,349;14,761;5,771
201707;08/07/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;32;25123;9;28;18;13;4;25056;5,184;2,592;16,288;6,368
201707;08/07/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;32;25176;10;28;18;11;3;25056;5,184;2,592;16,288;6,368
201707;08/07/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;28;24264;8;24;15;11;3;21924;4,536;2,268;14,252;5,572
201707;08/07/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;28;25702;6;24;16;10;3;21924;4,536;2,268;14,252;5,572
201707;08/07/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;30;25831;7;26;21;12;3;23490;4,86;2,43;15,27;5,97
201707;08/07/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;30;25850;9;27;21;14;4;23490;4,86;2,43;15,27;5,97
201707;09/07/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;38;24179;8;37;32;22;2;29754;6,156;3,078;19,342;7,562
201707;09/07/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;34;25978;6;33;24;21;1;26622;5,508;2,754;17,306;6,766
201707;09/07/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;34;25520;4;31;22;17;2;26622;5,508;2,754;17,306;6,766
201707;09/07/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;32;24714;4;32;25;20;1;25056;5,184;2,592;16,288;6,368
201707;09/07/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;32;24436;4;32;23;18;1;25056;5,184;2,592;16,288;6,368
201707;09/07/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;32;24888;4;32;26;22;2;25056;5,184;2,592;16,288;6,368
201707;09/07/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;33;24349;6;32;26;20;1;25839;5,346;2,673;16,797;6,567
201707;09/07/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;34;24037;4;32;22;19;1;26622;5,508;2,754;17,306;6,766
201707;10/07/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;39;24270;8;38;33;25;1;30537;6,318;3,159;19,851;7,761
201707;10/07/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;40;25955;6;37;28;25;1;31320;6,48;3,24;20,36;7,96
201707;10/07/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;36;25795;6;36;32;23;1;28188;5,832;2,916;18,324;7,164
201707;10/07/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;33;25803;7;30;24;17;2;25839;5,346;2,673;16,797;6,567
201707;10/07/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;39;24190;5;39;31;28;2;30537;6,318;3,159;19,851;7,761
201707;10/07/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;40;25068;6;39;29;23;2;31320;6,48;3,24;20,36;7,96
201707;10/07/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;40;24778;5;36;25;20;2;31320;6,48;3,24;20,36;7,96
201707;10/07/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;36;25259;7;34;29;22;1;28188;5,832;2,916;18,324;7,164
201707;10/07/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;36;25067;5;32;21;13;3;28188;5,832;2,916;18,324;7,164
201707;10/07/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;34;25068;5;30;23;17;2;26622;5,508;2,754;17,306;6,766
201707;10/07/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;31;25352;5;26;17;11;2;24273;5,022;2,511;15,779;6,169
201707;10/07/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;31;25779;6;30;20;15;2;24273;5,022;2,511;15,779;6,169
201707;10/07/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;31;25629;7;30;24;17;2;24273;5,022;2,511;15,779;6,169
201707;10/07/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;36;25632;7;32;22;17;2;28188;5,832;2,916;18,324;7,164
201707;10/07/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;32;24969;9;29;18;12;4;25056;5,184;2,592;16,288;6,368
201707;10/07/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;31;25104;7;29;22;12;3;24273;5,022;2,511;15,779;6,169
201707;10/07/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;30;25161;7;27;18;9;4;23490;4,86;2,43;15,27;5,97
201707;10/07/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;29;24850;6;28;20;11;3;22707;4,698;2,349;14,761;5,771
201707;10/07/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;29;25938;9;25;17;9;3;22707;4,698;2,349;14,761;5,771
201707;10/07/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;29;25994;9;27;22;14;3;22707;4,698;2,349;14,761;5,771
201707;10/07/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;32;25505;9;30;23;14;4;25056;5,184;2,592;16,288;6,368
201707;10/07/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;29;24786;8;25;20;14;3;22707;4,698;2,349;14,761;5,771
201707;11/07/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;34;24323;3;31;26;23;1;26622;5,508;2,754;17,306;6,766
201707;11/07/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;38;25169;7;38;31;24;1;29754;6,156;3,078;19,342;7,562
201707;11/07/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;39;24836;7;39;28;24;2;30537;6,318;3,159;19,851;7,761
201707;11/07/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;36;25443;5;36;32;28;2;28188;5,832;2,916;18,324;7,164
201707;11/07/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;36;25157;6;33;25;19;2;28188;5,832;2,916;18,324;7,164
201707;11/07/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;35;24629;5;34;27;21;1;27405;5,67;2,835;17,815;6,965
201707;11/07/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;39;24950;6;39;33;29;1;30537;6,318;3,159;19,851;7,761
201707;11/07/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;38;25879;6;37;30;22;2;29754;6,156;3,078;19,342;7,562
201707;11/07/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;32;24355;6;32;26;19;2;25056;5,184;2,592;16,288;6,368
201707;11/07/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;32;25466;7;31;26;16;2;25056;5,184;2,592;16,288;6,368
201707;11/07/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;34;25081;7;34;27;22;2;26622;5,508;2,754;17,306;6,766
201707;11/07/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;31;24712;7;28;21;13;2;24273;5,022;2,511;15,779;6,169
201707;11/07/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;30;25274;7;28;21;14;2;23490;4,86;2,43;15,27;5,97
201707;11/07/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;36;24088;9;33;24;16;2;28188;5,832;2,916;18,324;7,164
201707;11/07/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;33;24906;6;29;23;18;2;25839;5,346;2,673;16,797;6,567
201707;11/07/2017;201700136;Pulaski, Peter;201700012;Jimson, Bill;Williamburg;36;24919;8;31;26;16;3;28188;5,832;2,916;18,324;7,164
201707;11/07/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;30;24875;6;29;22;12;3;23490;4,86;2,43;15,27;5,97
201707;11/07/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;32;24471;6;30;18;13;3;25056;5,184;2,592;16,288;6,368
201707;11/07/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;28;25375;8;26;18;9;3;21924;4,536;2,268;14,252;5,572
201707;11/07/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;29;25849;6;26;18;13;3;22707;4,698;2,349;14,761;5,771
201707;11/07/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;30;24034;7;27;19;14;4;23490;4,86;2,43;15,27;5,97
201707;11/07/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;31;24806;8;29;23;13;3;24273;5,022;2,511;15,779;6,169
201707;11/07/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;28;24607;8;26;18;13;3;21924;4,536;2,268;14,252;5,572
201707;11/07/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;28;24145;6;26;21;11;3;21924;4,536;2,268;14,252;5,572
201707;12/07/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;33;25690;7;28;21;14;2;25839;5,346;2,673;16,797;6,567
201707;12/07/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;32;24399;6;30;20;13;2;25056;5,184;2,592;16,288;6,368
201707;12/07/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;36;24538;6;35;26;18;3;28188;5,832;2,916;18,324;7,164
201707;12/07/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;34;25130;5;32;22;17;2;26622;5,508;2,754;17,306;6,766
201707;12/07/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;33;25316;8;32;27;19;2;25839;5,346;2,673;16,797;6,567
201707;12/07/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;35;25423;9;34;24;18;2;27405;5,67;2,835;17,815;6,965
201707;12/07/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;31;24699;6;28;20;14;2;24273;5,022;2,511;15,779;6,169
201707;12/07/2017;201700136;Pulaski, Peter;201700012;Jimson, Bill;Williamburg;33;25820;7;32;22;13;2;25839;5,346;2,673;16,797;6,567
201707;12/07/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;29;25807;9;26;20;13;4;22707;4,698;2,349;14,761;5,771
201707;12/07/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;32;25767;7;27;20;13;3;25056;5,184;2,592;16,288;6,368
201707;12/07/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;32;25682;6;29;23;15;3;25056;5,184;2,592;16,288;6,368
201707;12/07/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;32;24869;8;29;21;13;3;25056;5,184;2,592;16,288;6,368
201707;12/07/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;33;24510;7;30;19;11;3;25839;5,346;2,673;16,797;6,567
201707;12/07/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;29;25609;9;28;18;13;3;22707;4,698;2,349;14,761;5,771
201707;12/07/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;32;25740;6;29;18;13;3;25056;5,184;2,592;16,288;6,368
201707;12/07/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;28;24938;8;25;17;11;3;21924;4,536;2,268;14,252;5,572
201707;13/07/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;32;24437;4;32;24;18;1;25056;5,184;2,592;16,288;6,368
201707;13/07/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;37;25788;4;35;30;24;1;28971;5,994;2,997;18,833;7,363
201707;13/07/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;34;24780;5;31;28;23;1;26622;5,508;2,754;17,306;6,766
201707;13/07/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;40;24796;6;38;27;22;2;31320;6,48;3,24;20,36;7,96
201707;13/07/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;34;24595;7;32;24;17;1;26622;5,508;2,754;17,306;6,766
201707;13/07/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;39;24122;7;37;31;26;1;30537;6,318;3,159;19,851;7,761
201707;13/07/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;38;25843;7;35;30;24;1;29754;6,156;3,078;19,342;7,562
201707;13/07/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;29;25341;8;26;20;11;3;22707;4,698;2,349;14,761;5,771
201707;13/07/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;32;24049;7;27;21;11;3;25056;5,184;2,592;16,288;6,368
201707;13/07/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;33;24347;10;30;23;14;3;25839;5,346;2,673;16,797;6,567
201707;13/07/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;31;24901;8;27;19;14;3;24273;5,022;2,511;15,779;6,169
201707;13/07/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;33;24843;9;29;20;11;4;25839;5,346;2,673;16,797;6,567
201707;13/07/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;30;25255;8;26;19;12;3;23490;4,86;2,43;15,27;5,97
